Date,Username,User tag,Content,Mentions,link
"2022-11-05,00:29:26","(ed)ibilities","#4334","Found the loml in greek row","",""
"2022-11-05,00:29:55","beepbop","#9164","What's her name?","",""
"2022-11-05,00:30:08","(ed)ibilities","#4334","She basically said don’t be a p*ssy and drink. So I did","",""
"2022-11-05,00:30:16","beepbop","#9164","Loool","",""
"2022-11-05,00:30:25","(ed)ibilities","#4334","That’s top secret","beepbop#9164",""
"2022-11-05,00:30:34","(ed)ibilities","#4334","I’m kiddin thou","",""
"2022-11-05,00:31:01","(ed)ibilities","#4334","Someone in greek row did say that and we’re good friends now","",""
"2022-11-05,00:31:35","beepbop","#9164","Drinking is pretty fun like once a month imo","",""
"2022-11-05,00:31:48","(ed)ibilities","#4334","Especially when you host the games 😆","",""
"2022-11-05,00:31:57","(ed)ibilities","#4334","I was pretty bad at pouring too much","",""
"2022-11-05,00:53:38","beepbop","#9164","My game of choice while lit is pool","",""
"2022-11-05,02:53:17","optifiner","#3560","the wind is so loud i cant sleep","",""
"2022-11-05,02:54:25","beepbop","#9164","Sheesh","",""
"2022-11-05,05:12:33","früg","#3014","yo","",""
"2022-11-05,05:12:36","früg","#3014","is anyone Up","",""
"2022-11-05,05:29:19","LJ","#9206","I woke up at like 3 am and now I can’t go back to bed <:angy:791142887789953034>","",""
"2022-11-05,07:07:43","West_In_Pieces","#2320","lets go","",""
"2022-11-05,07:47:56","Poedameron805","#0114","My game of choice while lit is that's illegal and getting drunk doesn't even sound good so I don't have a game of choice while ""lit.""","beepbop#9164",""
"2022-11-05,08:08:17","AlphaVied","#4896","Okay well, my game of choice while lit is mariokart","",""
"2022-11-05,08:08:32","AlphaVied","#4896","Me n the homies fucked up on the couch trying to play mariokart","",""
"2022-11-05,09:16:25","beepbop","#9164","Lmao fun","",""
"2022-11-05,09:18:20","AlphaVied","#4896","Okay so turns out the difference between 20mpg and 30mpg doesn’t feel too big till you hit the pump every two days","",""
"2022-11-05,09:18:21","AlphaVied","#4896","😐","",""
"2022-11-05,09:18:28","AlphaVied","#4896","I’m getting 16-18mpg now","",""
"2022-11-05,09:18:35","AlphaVied","#4896","How do people daily drive trucks wtf","",""
"2022-11-05,09:19:41","containsnojuice","#1125","I have a 25 gallon tank so it lasts longer at 15mpg","",""
"2022-11-05,09:21:12","AlphaVied","#4896","But the $$ is the same","containsnojuice#1125",""
"2022-11-05,09:21:26","AlphaVied","#4896","U have 2 more cylinders and we get similar mpg 😐","",""
"2022-11-05,09:21:30","jacob_m","#5285","Not if it’s diesel","",""
"2022-11-05,09:21:46","containsnojuice","#1125","I only have to use 87 too","",""
"2022-11-05,09:21:49","AlphaVied","#4896","Oh fuck","",""
"2022-11-05,09:21:51","AlphaVied","#4896","You right","",""
"2022-11-05,09:21:59","AlphaVied","#4896","I have to go to Moscow to fill up 🤦‍♂️","",""
"2022-11-05,09:22:01","AlphaVied","#4896","For 93","",""
"2022-11-05,09:22:39","containsnojuice","#1125","But yeah city I get around 10-13 and highway around 20-22","",""
"2022-11-05,09:22:53","containsnojuice","#1125","Combined is 15-17","",""
"2022-11-05,09:23:46","containsnojuice","#1125","It’s also getting lifted and bigger tires today so those numbers are mostly stock","",""
"2022-11-05,09:24:02","containsnojuice","#1125","Last month I spent $300 on gas I drove so much","",""
"2022-11-05,09:27:49","Rockergage","#5879","Just don’t drive","",""
"2022-11-05,09:28:58","AlphaVied","#4896","Not an option","Rockergage#5879",""
"2022-11-05,09:29:05","AlphaVied","#4896","I regularly go to Moscow","",""
"2022-11-05,09:55:53","(ed)ibilities","#4334","Stanford Uni here I come 🥱","",""
"2022-11-05,10:23:07","Tipster","#8489","Aaaay low mileage gang","containsnojuice#1125",""
"2022-11-05,10:30:50","AlphaVied","#4896","Damn okay City I get 16-18 Highway I get 22-23","",""
"2022-11-05,10:31:05","AlphaVied","#4896","Didn’t think this flat six would be such a gas guzzler damn","",""
"2022-11-05,10:31:22","AlphaVied","#4896","I thought “oh it’s not a 8 cyl I’ll be fine”","",""
"2022-11-05,10:36:46","containsnojuice","#1125","","Tipster#8489","https://cdn.discordapp.com/attachments/720774572814893139/1038507181978419321/IMG_0647.jpg"
"2022-11-05,10:38:48","AlphaVied","#4896","That’s about what I get I’m so mad","",""
"2022-11-05,10:38:59","AlphaVied","#4896","AND IM ON 93 SO IM SUPPOSED TO GET BETTER MILEAGE","",""
"2022-11-05,10:39:02","AlphaVied","#4896","😐😐😐😐😐","",""
"2022-11-05,11:05:03","Capybap","#2340","My old ass subaru outback gets better mileage","",""
"2022-11-05,11:28:10","früg","#3014","is it safe to park at the spokane airport or should i worry about my car getting broken into","",""
"2022-11-05,11:42:02","Rockergage","#5879","It’s safe. The airport is far away from rest of Spokane. If they want to break into cars they have to travel to the airport and look for cars with typically not much in them.","",""
"2022-11-05,11:44:55","Duller","#8926","COME TO LOWER SOCCER FIELD","",""
"2022-11-05,11:45:01","Duller","#8926","UW vs WSU","",""
"2022-11-05,11:45:05","Duller","#8926","SUPPORT YOUR TEAM","",""
"2022-11-05,11:46:43","Endeavour-1","#4390","Fuck UW","",""
"2022-11-05,11:46:52","Endeavour-1","#4390","Bunch of simps","",""
"2022-11-05,11:48:41","Kantaria","#3272","And airport security is all around so they’d have to be ballsy to steal","früg#3014",""
"2022-11-05,13:17:42","adamvexa","#7460","Stanford is getting fucked rn","",""
"2022-11-05,13:18:19","Rockergage","#5879","Every time I checked the score wsu scored again","",""
"2022-11-05,13:19:01","adamvexa","#7460","Yeah","",""
"2022-11-05,13:19:16","adamvexa","#7460","21-0 first quarter","",""
"2022-11-05,13:19:26","adamvexa","#7460","5 minutes left to go","",""
"2022-11-05,13:24:14","früg","#3014","coolieo","",""
"2022-11-05,13:24:16","früg","#3014","thank yall","",""
"2022-11-05,13:58:17","(ed)ibilities","#4334","Gonna hit Stanford library later","",""
"2022-11-05,13:58:23","(ed)ibilities","#4334","This game is so empty","",""
"2022-11-05,14:03:21","adamvexa","#7460","Just saw u on tv lol","(ed)ibilities#4334",""
"2022-11-05,14:03:26","adamvexa","#7460","With the Coug flag","",""
"2022-11-05,14:07:41","(ed)ibilities","#4334","I went nuts lol","",""
"2022-11-05,14:10:05","umeshu2002","#3132","HAILINGGG","",""
"2022-11-05,14:16:30","Dogger","#5605","","","https://cdn.discordapp.com/attachments/720774572814893139/1038562477547466812/tumblr_rkuc2uIMXu1yhkxjj.mp4"
"2022-11-05,14:27:32","adamvexa","#7460","42-7 first half","",""
"2022-11-05,14:28:15","Rockergage","#5879","Still can coug it","",""
"2022-11-05,14:28:17","Kitty Pride","#2289","that honestly was the craziest shit I've seen in a long time","umeshu2002#3132",""
"2022-11-05,14:31:07","umeshu2002","#3132","same here","Kitty Pride#2289",""
"2022-11-05,14:57:13","Capybap","#2340","BABY OTTERS","","https://cdn.discordapp.com/attachments/720774572814893139/1038572726010527866/RDT_20221105_145659956653753203533161.jpg"
"2022-11-05,14:57:25","Capybap","#2340","Found on reddit btw So cute","",""
"2022-11-05,15:39:17","beepbop","#9164","When your barber isn't picking up 😩","",""
"2022-11-05,15:39:39","adamvexa","#7460","How much per pound","",""
"2022-11-05,15:39:49","adamvexa","#7460","😋","",""
"2022-11-05,15:51:21","(ed)ibilities","#4334","We did the Goooo!!! Cougs!!!!! Cheer","",""
"2022-11-05,15:51:33","beepbop","#9164","w00000000000","",""
"2022-11-05,15:51:39","(ed)ibilities","#4334","And a bunch of Cougs fans here","",""
"2022-11-05,16:13:45","Kitty Pride","#2289","a game we didn't coug","",""
"2022-11-05,16:14:13","AlphaVied","#4896","YO WTF WAS THAT WIND GUST","",""
"2022-11-05,16:14:17","AlphaVied","#4896","Anyone else hear that?","",""
"2022-11-05,16:14:24","AlphaVied","#4896","Shit sounded like thunder","",""
"2022-11-05,16:14:25","Tipster","#8489","https://tenor.com/view/storm-lightning-thunder-and-gif-14505668","",""
"2022-11-05,16:14:51","Kitty Pride","#2289","nahhh I heard it and only words leaving my mouth were ""you gotta be f-ing kidding me""","",""
"2022-11-05,16:16:53","woooowoooo","#1755","It was thunder","",""
"2022-11-05,16:16:56","woooowoooo","#1755","I was outside","",""
"2022-11-05,16:17:02","woooowoooo","#1755","it literally was thunder","",""
"2022-11-05,16:18:38","AlphaVied","#4896","Oh","",""
"2022-11-05,16:18:40","AlphaVied","#4896","Damn","",""
"2022-11-05,16:18:44","AlphaVied","#4896","That thunder lasted a long time","",""
"2022-11-05,16:19:02","Jared","#5937","wind is ass","",""
"2022-11-05,16:19:06","Jared","#5937","worst type of weather","",""
"2022-11-05,16:19:25","umeshu2002","#3132","Annnnd here it is again... HAIL!","",""
"2022-11-05,16:31:53","Capybap","#2340","https://www.youtube.com/watch?v=IaCZcdWk1DU","",""
"2022-11-05,16:32:07","Capybap","#2340","new nileblue upload finally","",""
"2022-11-05,17:53:12","Kitty Pride","#2289","is high wind normal here?","",""
"2022-11-05,17:54:22","jacob_m","#5285","We usually get a wind storm like last night every 4ish years","",""
"2022-11-05,17:56:01","jacob_m","#5285","I still remember this https://www.washingtonpost.com/news/capital-weather-gang/wp/2016/10/14/pacific-northwest-battered-by-100-mph-winds-braces-for-even-stronger-windstorm-saturday/","",""
"2022-11-05,18:41:51","CyanideCarrot","#3879","remember to vote everyone, only 3 days left","",""
"2022-11-05,18:45:40","Capybap","#2340","i was going to ask how do i vote if i don't have my ballot or is it just not possible","",""
"2022-11-05,18:50:58","Kitty Pride","#2289","I already dropped my CA ballot off in that box.. I'll let WA figure it out..","",""
"2022-11-05,18:52:35","Kitty Pride","#2289","You probably had to fill out an absentee ballot form if you're out of state. Otherwise it should've been mailed to your primary residence","Capybap#2340",""
"2022-11-05,18:53:06","Capybap","#2340","yeah I'm in state but my primary residence is pretty far away","",""
"2022-11-05,18:53:37","Kitty Pride","#2289","Ahh, yeah it would be mailed to your primary residence as I think WA is also vote by mail like Cali","",""
"2022-11-05,19:00:07","Tipster","#8489","They don’t call them the Palouse winds for nothing.","Kitty Pride#2289",""
"2022-11-05,19:00:45","Kitty Pride","#2289","Well crap... I thought I was leaving Cali to escape winds... guess not","",""
"2022-11-05,19:01:02","Kitty Pride","#2289","at least it's not a dry type of wind","",""
"2022-11-05,19:23:20","CyanideCarrot","#3879","your parents should've forwarded it to you and if they didn't they're assholes. go to https://voter.votewa.gov/ and click online ballot in the sidebar. you can't submit online because the internet is not as secure as paper ballots but you can fill it out online, print it, and drop it off, it will give you more detailed instructions once you're there. once you're done, go back to the homepage and set a seasonal mailing address for spring semester (you will have to do this every semester as the dates change from year to year)","Capybap#2340",""
"2022-11-05,19:45:45","Kitty Pride","#2289","yeah my parents shipped my ballot from cali... I almost considered not voting until I saw an anti abortion prop","",""
"2022-11-05,19:46:07","EmberToInferno","#0606","s2g my coffee mug is made of lead and is disrupting my mouses signal to the receiver","",""
"2022-11-05,19:46:30","Kitty Pride","#2289","lead paint?","",""
"2022-11-05,19:47:14","EmberToInferno","#0606","nah that shit built w lead","",""
"2022-11-05,19:47:15","EmberToInferno","#0606","pure 100%","",""
"2022-11-05,19:47:25","EmberToInferno","#0606","as soon as i moved it my mouse stopped being jittery","",""
"2022-11-05,19:50:10","Capybap","#2340","ok thank you! i really appreciate the details","CyanideCarrot#3879",""
"2022-11-05,20:58:01","früg","#3014","anyone else get bored of their life but also have no energy to do new stuff","",""
"2022-11-05,21:02:16","Capybap","#2340","Yes","",""
"2022-11-05,21:02:42","Capybap","#2340","I need new friends But i also need to be more open to do that and that's spooky","",""
"2022-11-05,21:02:55","früg","#3014","i feel it","",""
"2022-11-05,21:03:07","früg","#3014","getting tired of talking to the same ppl","",""
"2022-11-05,21:09:18","Capybap","#2340","Oh i meant like, more friends","",""
"2022-11-05,21:11:12","normal name","#8766","more friends is always nice","",""
"2022-11-05,21:14:42","Capybap","#2340","Indeed","",""
"2022-11-05,21:30:38","Capybap","#2340","OH SHIT Daylight savings is tonight","",""
"2022-11-05,21:31:05","normal name","#8766","wait is that forward or backward","",""
"2022-11-05,21:31:17","normal name","#8766","do I have an hour less on my hw 👀","",""
"2022-11-05,21:31:30","Capybap","#2340","Backwards","",""
"2022-11-05,21:31:35","Capybap","#2340","You can get more sleep","",""
"2022-11-05,21:31:38","normal name","#8766","oh good","",""
"2022-11-05,21:31:52","Capybap","#2340","Like i set my alarm for 8:30 and it said 12 hours, i was so confused","",""
"2022-11-05,21:32:24","RoswellValentine","#5001","not gonna lie, i forgot too","",""
"2022-11-05,21:42:06","früg","#3014","fuck daylight savings","",""
"2022-11-05,21:42:22","früg","#3014","whatever time it is tommorow let it be","",""
"2022-11-05,21:43:00","Spoooky","#6969","We deserve to permanently keep this extra hour of sleep for the shit we've been through these past 2 years","",""
"2022-11-05,21:45:06","früg","#3014","Society","",""
"2022-11-05,21:48:44","Capybap","#2340","Jonkler","",""
"2022-11-05,21:49:09","CalebV","#7906","What does that mean","",""
"2022-11-05,21:49:22","CalebV","#7906","I will Jonkle you","",""
"2022-11-05,21:49:24","normal name","#8766","it means jonkler","",""
"2022-11-05,21:49:35","Capybap","#2340","""We live in a society"" - the Jonkler from badman","",""
"2022-11-05,21:49:58","CalebV","#7906","He is my favorite because he wears makeup","",""
"2022-11-05,21:50:06","Capybap","#2340","He is so relatable","",""
"2022-11-05,21:50:07","CalebV","#7906","And he is smiley : )","",""
"2022-11-05,21:50:10","Capybap","#2340","I am just like him","",""
"2022-11-05,21:50:17","CalebV","#7906","I too live in society","",""
"2022-11-05,21:50:25","normal name","#8766","hes such a jonkster","",""
"2022-11-05,21:50:37","EmberToInferno","#0606","talk to me i am awesome","",""
"2022-11-05,21:50:37","CalebV","#7906","He makes me LOL","",""
"2022-11-05,21:50:46","Capybap","#2340","I also laugh maniacally while staring into a mirror","",""
"2022-11-05,21:51:04","Capybap","#2340","You don't like ffxiv 😐","EmberToInferno#0606",""
"2022-11-05,21:51:11","CalebV","#7906","It is 9:50 why am I tired what the heck","",""
"2022-11-05,21:51:14","EmberToInferno","#0606","i played more like 30 mins ago","",""
"2022-11-05,21:51:22","Capybap","#2340","I'm extremely tired too","",""
"2022-11-05,21:51:32","Capybap","#2340","Yeah i was joking, you can like whatever game you want","",""
"2022-11-05,21:51:37","normal name","#8766","its the effect of the week catching up on us","",""
"2022-11-05,21:53:59","EmberToInferno","#0606","i think i dont like mmos other than rs bc of skilling","",""
